Building,Day,Hour,Usage_kWh
Dept_14,Thu,2,25.01
Dept_15,Thu,2,21.85
Dept_16,Thu,2,36.36
Dept_17,Thu,2,17.81
Dept_18,Thu,2,30.32
Dept_19,Thu,2,16.73
Dept_20,Thu,2,17.64
Dept_21,Thu,2,34.02
Dept_22,Thu,2,33.14
Dept_23,Thu,2,16.08
Library,Thu,2,47.3
Lecture_Hall_1,Thu,2,26.28
Lecture_Hall_2,Thu,2,29.1
MAC,Thu,2,51.68
SAC,Thu,2,66.65
Gym,Thu,2,33.43
Sports_Facility,Thu,2,28.05
Residencies,Thu,2,192.39
Extras,Thu,2,35.33
Hostel_1,Thu,3,89.08
Hostel_2,Thu,3,198
Hostel_3,Thu,3,146.42
Hostel_4,Thu,3,152.72
Hostel_5,Thu,3,167.76
Hostel_6,Thu,3,132.24
Hostel_7,Thu,3,102.46
Hostel_8,Thu,3,179.68
Hostel_9,Thu,3,126.16
Hostel_10,Thu,3,127.67
Hostel_11,Thu,3,104.05
Hostel_12,Thu,3,109.72
Hostel_13,Thu,3,127.43
Hostel_14,Thu,3,169.73
Dept_1,Thu,3,29.81
Dept_2,Thu,3,21.89
Dept_3,Thu,3,30.94
Dept_4,Thu,3,22.25
Dept_5,Thu,3,20.19
Dept_6,Thu,3,23.09
Dept_7,Thu,3,18.28
Dept_8,Thu,3,26.03
Dept_9,Thu,3,28.83
Dept_10,Thu,3,23.63
Dept_11,Thu,3,13.79
Dept_12,Thu,3,20.05
Dept_13,Thu,3,27.55
Dept_14,Thu,3,22
Dept_15,Thu,3,22.77
Dept_16,Thu,3,38.39
Dept_17,Thu,3,16.22
Dept_18,Thu,3,28.2
Dept_19,Thu,3,16.5
Dept_20,Thu,3,24.46
Dept_21,Thu,3,32.87
Dept_22,Thu,3,41.21
Dept_23,Thu,3,15.21
Library,Thu,3,55.86
Lecture_Hall_1,Thu,3,24.91
Lecture_Hall_2,Thu,3,27.05
MAC,Thu,3,66.04
SAC,Thu,3,72.84
Gym,Thu,3,37.52
Sports_Facility,Thu,3,28.3
Residencies,Thu,3,178.86
Extras,Thu,3,34.18
Hostel_1,Thu,4,99.14
Hostel_2,Thu,4,215.92
Hostel_3,Thu,4,147.87
Hostel_4,Thu,4,202.5
Hostel_5,Thu,4,153.41
Hostel_6,Thu,4,147.72
Hostel_7,Thu,4,91.09
Hostel_8,Thu,4,168.79
Hostel_9,Thu,4,101.37
Hostel_10,Thu,4,129.51
Hostel_11,Thu,4,105.44
Hostel_12,Thu,4,117.41
Hostel_13,Thu,4,107.72
Hostel_14,Thu,4,188.17
Dept_1,Thu,4,35.72
Dept_2,Thu,4,24.31
Dept_3,Thu,4,31.04
Dept_4,Thu,4,15.81
Dept_5,Thu,4,23.82
Dept_6,Thu,4,28.58
Dept_7,Thu,4,16.1
Dept_8,Thu,4,25.16
Dept_9,Thu,4,25.22
Dept_10,Thu,4,24.66
Dept_11,Thu,4,16.16
Dept_12,Thu,4,18.02
Dept_13,Thu,4,29.77
Dept_14,Thu,4,21.72
Dept_15,Thu,4,16.64
Dept_16,Thu,4,31.46
Dept_17,Thu,4,20.51
Dept_18,Thu,4,32.8
Dept_19,Thu,4,19.5
Dept_20,Thu,4,17.23
Dept_21,Thu,4,34.25
Dept_22,Thu,4,38.4
Dept_23,Thu,4,14.26
Library,Thu,4,47.68
Lecture_Hall_1,Thu,4,25.38
Lecture_Hall_2,Thu,4,18.36
MAC,Thu,4,58.11
SAC,Thu,4,60.85
Gym,Thu,4,39.99
Sports_Facility,Thu,4,32.07
Residencies,Thu,4,186.19
Extras,Thu,4,40.82
Hostel_1,Thu,5,99.28
Hostel_2,Thu,5,180.99
Hostel_3,Thu,5,158.39
Hostel_4,Thu,5,165.78
Hostel_5,Thu,5,149.6
Hostel_6,Thu,5,122.09
Hostel_7,Thu,5,106.57
Hostel_8,Thu,5,208.08
Hostel_9,Thu,5,113.26
Hostel_10,Thu,5,92.53
Hostel_11,Thu,5,125.17
Hostel_12,Thu,5,107.93
Hostel_13,Thu,5,115.9
Hostel_14,Thu,5,166.44
Dept_1,Thu,5,34.98
Dept_2,Thu,5,24.71
Dept_3,Thu,5,31.59
Dept_4,Thu,5,19.47
Dept_5,Thu,5,24.24
Dept_6,Thu,5,23.51
Dept_7,Thu,5,21.71
Dept_8,Thu,5,27.64
Dept_9,Thu,5,27.62
Dept_10,Thu,5,26.79
Dept_11,Thu,5,16.9
Dept_12,Thu,5,17.91
Dept_13,Thu,5,30.74
Dept_14,Thu,5,27.38
Dept_15,Thu,5,21.87
Dept_16,Thu,5,34.29
Dept_17,Thu,5,17.61
Dept_18,Thu,5,27.9
Dept_19,Thu,5,13.91
Dept_20,Thu,5,20.96
Dept_21,Thu,5,33.54
Dept_22,Thu,5,35.18
Dept_23,Thu,5,18.14
Library,Thu,5,52.23
Lecture_Hall_1,Thu,5,19.29
Lecture_Hall_2,Thu,5,26.55
MAC,Thu,5,49.65
SAC,Thu,5,65.24
Gym,Thu,5,36.08
Sports_Facility,Thu,5,31.58
Residencies,Thu,5,170.86
Extras,Thu,5,38.08
Hostel_1,Thu,6,98.22
Hostel_2,Thu,6,207.91
Hostel_3,Thu,6,158.92
Hostel_4,Thu,6,196.12
Hostel_5,Thu,6,169.88
Hostel_6,Thu,6,126.74
Hostel_7,Thu,6,112.65
Hostel_8,Thu,6,168.63
Hostel_9,Thu,6,122.07
Hostel_10,Thu,6,131.86
Hostel_11,Thu,6,121.61
Hostel_12,Thu,6,95.63
Hostel_13,Thu,6,100.48
Hostel_14,Thu,6,167
Dept_1,Thu,6,31.52
Dept_2,Thu,6,21.71
Dept_3,Thu,6,24.31
Dept_4,Thu,6,21.36
Dept_5,Thu,6,22.78
Dept_6,Thu,6,22.48
Dept_7,Thu,6,24.48
Dept_8,Thu,6,24.65
Dept_9,Thu,6,27.22
Dept_10,Thu,6,29.01
Dept_11,Thu,6,15.31
Dept_12,Thu,6,20.44
Dept_13,Thu,6,32.31
Dept_14,Thu,6,26.62
Dept_15,Thu,6,21.33
Dept_16,Thu,6,33.21
Dept_17,Thu,6,20.52
Dept_18,Thu,6,38.58
Dept_19,Thu,6,15.44
Dept_20,Thu,6,20.25
Dept_21,Thu,6,31.86
Dept_22,Thu,6,35.49
Dept_23,Thu,6,17.67
Library,Thu,6,58.89
Lecture_Hall_1,Thu,6,27.36
Lecture_Hall_2,Thu,6,25.19
MAC,Thu,6,49.45
SAC,Thu,6,58.64
Gym,Thu,6,89.32
Sports_Facility,Thu,6,79.94
Residencies,Thu,6,172.98
Extras,Thu,6,50.49
Hostel_1,Thu,7,61.14
Hostel_2,Thu,7,101.74
Hostel_3,Thu,7,73.52
Hostel_4,Thu,7,87.65
Hostel_5,Thu,7,79.8
Hostel_6,Thu,7,61.47
Hostel_7,Thu,7,56.64
Hostel_8,Thu,7,86.37
Hostel_9,Thu,7,64.15
Hostel_10,Thu,7,66.54
Hostel_11,Thu,7,63.83
Hostel_12,Thu,7,60.85
Hostel_13,Thu,7,55.8
Hostel_14,Thu,7,102.02
Dept_1,Thu,7,58.77
Dept_2,Thu,7,45.93
Dept_3,Thu,7,56.99
Dept_4,Thu,7,41.52
Dept_5,Thu,7,53.2
Dept_6,Thu,7,50.2
Dept_7,Thu,7,41.75
Dept_8,Thu,7,48.57
Dept_9,Thu,7,57.78
Dept_10,Thu,7,48.54
Dept_11,Thu,7,25.85
Dept_12,Thu,7,45.73
Dept_13,Thu,7,63.5
Dept_14,Thu,7,52.13
Dept_15,Thu,7,43.3
Dept_16,Thu,7,64.56
Dept_17,Thu,7,47.04
Dept_18,Thu,7,56.83
Dept_19,Thu,7,32.8
Dept_20,Thu,7,43.97
Dept_21,Thu,7,70.76
Dept_22,Thu,7,69.25
Dept_23,Thu,7,25.35
Library,Thu,7,49.41
Lecture_Hall_1,Thu,7,25.15
Lecture_Hall_2,Thu,7,26.73
MAC,Thu,7,54.04
SAC,Thu,7,61.96
Gym,Thu,7,89.48
Sports_Facility,Thu,7,84.8
Residencies,Thu,7,91.62
Extras,Thu,7,44.6
Hostel_1,Thu,8,55.76
Hostel_2,Thu,8,105.27
Hostel_3,Thu,8,101.76
Hostel_4,Thu,8,100.6
Hostel_5,Thu,8,88.44
Hostel_6,Thu,8,71.32
Hostel_7,Thu,8,69.02
Hostel_8,Thu,8,106.21
Hostel_9,Thu,8,57.61
Hostel_10,Thu,8,61.1
Hostel_11,Thu,8,61.59
Hostel_12,Thu,8,62.97
Hostel_13,Thu,8,64.09
Hostel_14,Thu,8,101.91
Dept_1,Thu,8,58.5
Dept_2,Thu,8,53.13
Dept_3,Thu,8,50.08
Dept_4,Thu,8,39.7
Dept_5,Thu,8,51.55
Dept_6,Thu,8,51.54
Dept_7,Thu,8,38.71
Dept_8,Thu,8,46.22
Dept_9,Thu,8,60.39
Dept_10,Thu,8,51.76
Dept_11,Thu,8,31.14
Dept_12,Thu,8,34.81
Dept_13,Thu,8,55.94
Dept_14,Thu,8,52.66
Dept_15,Thu,8,40.51
Dept_16,Thu,8,68.49
Dept_17,Thu,8,35.21
Dept_18,Thu,8,68.42
Dept_19,Thu,8,32.4
Dept_20,Thu,8,39.68
Dept_21,Thu,8,62.29
Dept_22,Thu,8,80.83
Dept_23,Thu,8,29.81
Library,Thu,8,46.98
Lecture_Hall_1,Thu,8,30.28
Lecture_Hall_2,Thu,8,23.51
MAC,Thu,8,47.74
SAC,Thu,8,60.74
Gym,Thu,8,85.96
Sports_Facility,Thu,8,80.13
Residencies,Thu,8,92.6
Extras,Thu,8,41.44
Hostel_1,Thu,9,65.09
Hostel_2,Thu,9,99.02
Hostel_3,Thu,9,90.88
Hostel_4,Thu,9,109.44
Hostel_5,Thu,9,82.79
Hostel_6,Thu,9,58.67
Hostel_7,Thu,9,52.39
Hostel_8,Thu,9,96.07
Hostel_9,Thu,9,62.94
Hostel_10,Thu,9,64.78
Hostel_11,Thu,9,66.08
Hostel_12,Thu,9,55.6
Hostel_13,Thu,9,65.18
Hostel_14,Thu,9,111.45
Dept_1,Thu,9,162.44
Dept_2,Thu,9,152.54
Dept_3,Thu,9,163.38
Dept_4,Thu,9,90.46
Dept_5,Thu,9,150.91
Dept_6,Thu,9,142.63
Dept_7,Thu,9,121.69
Dept_8,Thu,9,123.54
Dept_9,Thu,9,135.42
Dept_10,Thu,9,156.77
Dept_11,Thu,9,81.05
Dept_12,Thu,9,91.04
Dept_13,Thu,9,176.91
Dept_14,Thu,9,120.82
Dept_15,Thu,9,110.08
Dept_16,Thu,9,169.69
Dept_17,Thu,9,108.22
Dept_18,Thu,9,189.03
Dept_19,Thu,9,94.13
Dept_20,Thu,9,95.87
Dept_21,Thu,9,163.56
Dept_22,Thu,9,192.09
Dept_23,Thu,9,79.8
Library,Thu,9,147.67
Lecture_Hall_1,Thu,9,228.94
Lecture_Hall_2,Thu,9,198.16
MAC,Thu,9,54.05
SAC,Thu,9,65.93
Gym,Thu,9,101.09
Sports_Facility,Thu,9,77.84
Residencies,Thu,9,93.47
Extras,Thu,9,41.44
Hostel_1,Thu,10,69.27
Hostel_2,Thu,10,95.14
Hostel_3,Thu,10,96.24
Hostel_4,Thu,10,97.66
Hostel_5,Thu,10,96.89
Hostel_6,Thu,10,73.26
Hostel_7,Thu,10,51.21
Hostel_8,Thu,10,98.16
Hostel_9,Thu,10,67.01
Hostel_10,Thu,10,50.88
Hostel_11,Thu,10,57.25
Hostel_12,Thu,10,68.11
Hostel_13,Thu,10,43.25
Hostel_14,Thu,10,113.39
Dept_1,Thu,10,151.7
Dept_2,Thu,10,145.54
Dept_3,Thu,10,159.17
Dept_4,Thu,10,119.29
Dept_5,Thu,10,111.32
Dept_6,Thu,10,148.15
Dept_7,Thu,10,106.79
Dept_8,Thu,10,135.77
Dept_9,Thu,10,136.79
Dept_10,Thu,10,158.21
Dept_11,Thu,10,84.59
Dept_12,Thu,10,93.93
Dept_13,Thu,10,143.12
Dept_14,Thu,10,116.85
Dept_15,Thu,10,106.21
Dept_16,Thu,10,177.43
Dept_17,Thu,10,89.5
Dept_18,Thu,10,153.45
Dept_19,Thu,10,98.54
Dept_20,Thu,10,108.34
Dept_21,Thu,10,171.24
Dept_22,Thu,10,191.13
Dept_23,Thu,10,79.23
Library,Thu,10,164.37
Lecture_Hall_1,Thu,10,154.22
Lecture_Hall_2,Thu,10,177.06
MAC,Thu,10,106.45
SAC,Thu,10,121.78
Gym,Thu,10,35.62
Sports_Facility,Thu,10,34.94
Residencies,Thu,10,88.97
Extras,Thu,10,40.63
Hostel_1,Thu,11,58.81
Hostel_2,Thu,11,92.57
Hostel_3,Thu,11,87.56
Hostel_4,Thu,11,108.25
Hostel_5,Thu,11,83.58
Hostel_6,Thu,11,71.38
Hostel_7,Thu,11,65.73
Hostel_8,Thu,11,94.03
Hostel_9,Thu,11,63.66
Hostel_10,Thu,11,56.79
Hostel_11,Thu,11,64.44
Hostel_12,Thu,11,54.13
Hostel_13,Thu,11,62.34
Hostel_14,Thu,11,101.29
Dept_1,Thu,11,136.31
Dept_2,Thu,11,131.42
Dept_3,Thu,11,164.52
Dept_4,Thu,11,99.96
Dept_5,Thu,11,125.4
Dept_6,Thu,11,118.89
Dept_7,Thu,11,120.56
Dept_8,Thu,11,141.44
Dept_9,Thu,11,123.09
Dept_10,Thu,11,120.43
Dept_11,Thu,11,84.61
Dept_12,Thu,11,114.73
Dept_13,Thu,11,152.52
Dept_14,Thu,11,126.88
Dept_15,Thu,11,96.28
Dept_16,Thu,11,174.58
Dept_17,Thu,11,110.15
Dept_18,Thu,11,191.1
Dept_19,Thu,11,81.39
Dept_20,Thu,11,113.11
Dept_21,Thu,11,151.68
Dept_22,Thu,11,197.68
Dept_23,Thu,11,64.85
Library,Thu,11,144.73
Lecture_Hall_1,Thu,11,193.42
Lecture_Hall_2,Thu,11,219.26
MAC,Thu,11,99.18
SAC,Thu,11,117.44
Gym,Thu,11,33.56
Sports_Facility,Thu,11,31.45
Residencies,Thu,11,103.87
Extras,Thu,11,47.67
Hostel_1,Thu,12,66.09
Hostel_2,Thu,12,94.74
Hostel_3,Thu,12,92.32
Hostel_4,Thu,12,108.45
Hostel_5,Thu,12,83.73
Hostel_6,Thu,12,73.24
Hostel_7,Thu,12,60.68
Hostel_8,Thu,12,115.61
Hostel_9,Thu,12,59.81
Hostel_10,Thu,12,75.54
Hostel_11,Thu,12,52.45
Hostel_12,Thu,12,54.52
Hostel_13,Thu,12,59.95
Hostel_14,Thu,12,98.79
Dept_1,Thu,12,162.59
Dept_2,Thu,12,148.24
Dept_3,Thu,12,140.1
Dept_4,Thu,12,118.89
Dept_5,Thu,12,118.83
Dept_6,Thu,12,153.71
Dept_7,Thu,12,100.65
Dept_8,Thu,12,115.14
Dept_9,Thu,12,159.82
Dept_10,Thu,12,144.85
Dept_11,Thu,12,84.32
Dept_12,Thu,12,104.78
Dept_13,Thu,12,156.31
Dept_14,Thu,12,119.41
Dept_15,Thu,12,118.08
Dept_16,Thu,12,161.48
Dept_17,Thu,12,93.46
Dept_18,Thu,12,212.67
Dept_19,Thu,12,77.11
Dept_20,Thu,12,87.91
Dept_21,Thu,12,184.92
Dept_22,Thu,12,171.71
Dept_23,Thu,12,91.21
Library,Thu,12,142.23
Lecture_Hall_1,Thu,12,228.76
Lecture_Hall_2,Thu,12,217.64
MAC,Thu,12,107.5
SAC,Thu,12,121.23
Gym,Thu,12,34.72
Sports_Facility,Thu,12,25.52
Residencies,Thu,12,100.99
Extras,Thu,12,37.88
Hostel_1,Thu,13,53.8
Hostel_2,Thu,13,105.51
Hostel_3,Thu,13,85.25
Hostel_4,Thu,13,92.41
Hostel_5,Thu,13,93.29
Hostel_6,Thu,13,72.55
Hostel_7,Thu,13,58.94
Hostel_8,Thu,13,94.94
Hostel_9,Thu,13,66.29
Hostel_10,Thu,13,79.17
Hostel_11,Thu,13,67.55
Hostel_12,Thu,13,59.58
Hostel_13,Thu,13,65.24
Hostel_14,Thu,13,92.56
Dept_1,Thu,13,168.72
Dept_2,Thu,13,112.53
Dept_3,Thu,13,159.84
Dept_4,Thu,13,117.91
Dept_5,Thu,13,132.77
Dept_6,Thu,13,133.41
Dept_7,Thu,13,125.45
Dept_8,Thu,13,152.57
Dept_9,Thu,13,157.02
Dept_10,Thu,13,154.83
Dept_11,Thu,13,78.08
Dept_12,Thu,13,120.39
Dept_13,Thu,13,171.86
Dept_14,Thu,13,127.32
Dept_15,Thu,13,106.6
Dept_16,Thu,13,177.31
Dept_17,Thu,13,116
Dept_18,Thu,13,157.2
Dept_19,Thu,13,95.59
Dept_20,Thu,13,123.44
Dept_21,Thu,13,131.35
Dept_22,Thu,13,176.47
Dept_23,Thu,13,92.4
Library,Thu,13,131
Lecture_Hall_1,Thu,13,205.5
Lecture_Hall_2,Thu,13,219.51
MAC,Thu,13,101.38
SAC,Thu,13,133.16
Gym,Thu,13,34.6
Sports_Facility,Thu,13,32.04
Residencies,Thu,13,85.38
Extras,Thu,13,39.74
Hostel_1,Thu,14,61.05
Hostel_2,Thu,14,115.24
Hostel_3,Thu,14,96.64
Hostel_4,Thu,14,104.96
Hostel_5,Thu,14,89.86
Hostel_6,Thu,14,66.08
Hostel_7,Thu,14,66.57
Hostel_8,Thu,14,104.34
Hostel_9,Thu,14,59.75
Hostel_10,Thu,14,66.34
Hostel_11,Thu,14,55.24
Hostel_12,Thu,14,61.19
Hostel_13,Thu,14,47.48
Hostel_14,Thu,14,89.81
Dept_1,Thu,14,145.42
Dept_2,Thu,14,143.53
Dept_3,Thu,14,181.66
Dept_4,Thu,14,92.24
Dept_5,Thu,14,128.73
Dept_6,Thu,14,140.5
Dept_7,Thu,14,90.71
Dept_8,Thu,14,156.61
Dept_9,Thu,14,159.2
Dept_10,Thu,14,131.7
Dept_11,Thu,14,78.65
Dept_12,Thu,14,83.8
Dept_13,Thu,14,138.37
Dept_14,Thu,14,134.27
Dept_15,Thu,14,89.11
Dept_16,Thu,14,210.66
Dept_17,Thu,14,119.95
Dept_18,Thu,14,168.32
Dept_19,Thu,14,98.93
Dept_20,Thu,14,113.69
Dept_21,Thu,14,154.76
Dept_22,Thu,14,170.3
Dept_23,Thu,14,77.73
Library,Thu,14,136.57
Lecture_Hall_1,Thu,14,220.72
Lecture_Hall_2,Thu,14,205.98
MAC,Thu,14,97.13
SAC,Thu,14,127.56
Gym,Thu,14,37.34
Sports_Facility,Thu,14,27.71
Residencies,Thu,14,103.75
Extras,Thu,14,44.05
Hostel_1,Thu,15,48.73
Hostel_2,Thu,15,103.02
Hostel_3,Thu,15,101.58
Hostel_4,Thu,15,95.57
Hostel_5,Thu,15,90.52
Hostel_6,Thu,15,73.21
Hostel_7,Thu,15,60.21
Hostel_8,Thu,15,77.52
Hostel_9,Thu,15,68.26
Hostel_10,Thu,15,77.04
Hostel_11,Thu,15,56.03
Hostel_12,Thu,15,56.88
Hostel_13,Thu,15,67.51
Hostel_14,Thu,15,95.72
Dept_1,Thu,15,169.14
Dept_2,Thu,15,147.66
Dept_3,Thu,15,132.85
Dept_4,Thu,15,100.14
Dept_5,Thu,15,133.28
Dept_6,Thu,15,112.72
Dept_7,Thu,15,111.15
Dept_8,Thu,15,109.55
Dept_9,Thu,15,147.91
Dept_10,Thu,15,151.74
Dept_11,Thu,15,66.32
Dept_12,Thu,15,123.64
Dept_13,Thu,15,165.14
Dept_14,Thu,15,130.15
Dept_15,Thu,15,102.74
Dept_16,Thu,15,207.33
Dept_17,Thu,15,102.73
Dept_18,Thu,15,182.22
Dept_19,Thu,15,95.81
Dept_20,Thu,15,117.81
Dept_21,Thu,15,179.38
Dept_22,Thu,15,194.36
Dept_23,Thu,15,86.88
Library,Thu,15,137.75
Lecture_Hall_1,Thu,15,212.53
Lecture_Hall_2,Thu,15,214.69
MAC,Thu,15,98.39
SAC,Thu,15,105.57
Gym,Thu,15,33.89
Sports_Facility,Thu,15,31.56
Residencies,Thu,15,94.36
Extras,Thu,15,38.63
Hostel_1,Thu,16,61.03
Hostel_2,Thu,16,92.46
Hostel_3,Thu,16,84.27
Hostel_4,Thu,16,98.02
Hostel_5,Thu,16,98.92
Hostel_6,Thu,16,64.11
Hostel_7,Thu,16,56.98
Hostel_8,Thu,16,87
Hostel_9,Thu,16,68.48
Hostel_10,Thu,16,78.09
Hostel_11,Thu,16,68.34
Hostel_12,Thu,16,57.19
Hostel_13,Thu,16,66.85
Hostel_14,Thu,16,95.55
Dept_1,Thu,16,160.13
Dept_2,Thu,16,129.29
Dept_3,Thu,16,154.14
Dept_4,Thu,16,111.76
Dept_5,Thu,16,123
Dept_6,Thu,16,127.07
Dept_7,Thu,16,101.22
Dept_8,Thu,16,133.71
Dept_9,Thu,16,134.82
Dept_10,Thu,16,131.61
Dept_11,Thu,16,82.29
Dept_12,Thu,16,97.51
Dept_13,Thu,16,150.87
Dept_14,Thu,16,123.42
Dept_15,Thu,16,94.59
Dept_16,Thu,16,189.67
Dept_17,Thu,16,92.57
Dept_18,Thu,16,205.16
Dept_19,Thu,16,117.43
Dept_20,Thu,16,131.99
Dept_21,Thu,16,211.88
Dept_22,Thu,16,188.27
Dept_23,Thu,16,88.06
Library,Thu,16,140.55
Lecture_Hall_1,Thu,16,187.04
Lecture_Hall_2,Thu,16,163.1
MAC,Thu,16,115.11
SAC,Thu,16,112.06
Gym,Thu,16,33.6
Sports_Facility,Thu,16,23.61
Residencies,Thu,16,107.66
Extras,Thu,16,41.95
Hostel_1,Thu,17,59.09
Hostel_2,Thu,17,95.16
Hostel_3,Thu,17,78.04
Hostel_4,Thu,17,116.11
Hostel_5,Thu,17,100.95
Hostel_6,Thu,17,70.94
Hostel_7,Thu,17,60.36
Hostel_8,Thu,17,100.64
Hostel_9,Thu,17,72.64
Hostel_10,Thu,17,72.71
Hostel_11,Thu,17,65.04
Hostel_12,Thu,17,52.83
Hostel_13,Thu,17,55.24
Hostel_14,Thu,17,105.8
Dept_1,Thu,17,160.94
Dept_2,Thu,17,136.29
Dept_3,Thu,17,141.68
Dept_4,Thu,17,105.57
Dept_5,Thu,17,111.13
Dept_6,Thu,17,143.46
Dept_7,Thu,17,119.03
Dept_8,Thu,17,140.28
Dept_9,Thu,17,141.53
Dept_10,Thu,17,129.52
Dept_11,Thu,17,60.2
Dept_12,Thu,17,111.88
Dept_13,Thu,17,154.99
Dept_14,Thu,17,126.02
Dept_15,Thu,17,107.54
Dept_16,Thu,17,169.27
Dept_17,Thu,17,98.51
Dept_18,Thu,17,190.01
Dept_19,Thu,17,101.63
Dept_20,Thu,17,102.2
Dept_21,Thu,17,182.07
Dept_22,Thu,17,185.42
Dept_23,Thu,17,82.2
Library,Thu,17,147.53
Lecture_Hall_1,Thu,17,211.67
Lecture_Hall_2,Thu,17,210.17
MAC,Thu,17,87.29
SAC,Thu,17,149.79
Gym,Thu,17,81.33
Sports_Facility,Thu,17,75.25
Residencies,Thu,17,91.13
Extras,Thu,17,41.14
Hostel_1,Thu,18,141.42
Hostel_2,Thu,18,242.87
Hostel_3,Thu,18,199.62
Hostel_4,Thu,18,227.95
Hostel_5,Thu,18,186.25
Hostel_6,Thu,18,138.79
Hostel_7,Thu,18,130.47
Hostel_8,Thu,18,205.81
Hostel_9,Thu,18,164.55
Hostel_10,Thu,18,139.98
Hostel_11,Thu,18,156.24
Hostel_12,Thu,18,155.09
Hostel_13,Thu,18,141.74
Hostel_14,Thu,18,208.14
Dept_1,Thu,18,55.28
Dept_2,Thu,18,45.23
Dept_3,Thu,18,62.48
Dept_4,Thu,18,46.47
Dept_5,Thu,18,54.63
Dept_6,Thu,18,59.16
Dept_7,Thu,18,49.44
Dept_8,Thu,18,49.64
Dept_9,Thu,18,55.2
Dept_10,Thu,18,55.81
Dept_11,Thu,18,29.42
Dept_12,Thu,18,40.67
Dept_13,Thu,18,58.45
Dept_14,Thu,18,42.66
Dept_15,Thu,18,43.96
Dept_16,Thu,18,55.34
Dept_17,Thu,18,40.07
Dept_18,Thu,18,73.41
Dept_19,Thu,18,30.48
Dept_20,Thu,18,41.58
Dept_21,Thu,18,60.73
Dept_22,Thu,18,74.27
Dept_23,Thu,18,30.75
Library,Thu,18,164.37
Lecture_Hall_1,Thu,18,21.35
Lecture_Hall_2,Thu,18,24.64
MAC,Thu,18,108.78
SAC,Thu,18,139.57
Gym,Thu,18,94.11
Sports_Facility,Thu,18,73.56
Residencies,Thu,18,256.08
Extras,Thu,18,39.84
Hostel_1,Thu,19,128.88
Hostel_2,Thu,19,202.07
Hostel_3,Thu,19,219.32
Hostel_4,Thu,19,219.57
Hostel_5,Thu,19,177.9
Hostel_6,Thu,19,166.15
Hostel_7,Thu,19,139.58
Hostel_8,Thu,19,200.75
Hostel_9,Thu,19,133.81
Hostel_10,Thu,19,152.01
Hostel_11,Thu,19,116.09
Hostel_12,Thu,19,142.63
Hostel_13,Thu,19,151.68
Hostel_14,Thu,19,252.09
Dept_1,Thu,19,66.91
Dept_2,Thu,19,51.57
Dept_3,Thu,19,68.96
Dept_4,Thu,19,40.2
Dept_5,Thu,19,46.95
Dept_6,Thu,19,51.14
Dept_7,Thu,19,33.37
Dept_8,Thu,19,52.06
Dept_9,Thu,19,51.94
Dept_10,Thu,19,65.73
Dept_11,Thu,19,30.01
Dept_12,Thu,19,43.64
Dept_13,Thu,19,60.92
Dept_14,Thu,19,49.11
Dept_15,Thu,19,37.41
Dept_16,Thu,19,60.75
Dept_17,Thu,19,39.4
Dept_18,Thu,19,59.7
Dept_19,Thu,19,35.01
Dept_20,Thu,19,32.04
Dept_21,Thu,19,60.83
Dept_22,Thu,19,69.19
Dept_23,Thu,19,30.69
Library,Thu,19,150.37
Lecture_Hall_1,Thu,19,21.85
Lecture_Hall_2,Thu,19,25.39
MAC,Thu,19,88.65
SAC,Thu,19,109.49
Gym,Thu,19,103.28
Sports_Facility,Thu,19,69.84
Residencies,Thu,19,228.96
Extras,Thu,19,40.85
Hostel_1,Thu,20,160.16
Hostel_2,Thu,20,207.38
Hostel_3,Thu,20,219.07
Hostel_4,Thu,20,229.58
Hostel_5,Thu,20,203.02
Hostel_6,Thu,20,190.22
Hostel_7,Thu,20,137.64
Hostel_8,Thu,20,180.23
Hostel_9,Thu,20,149.01
Hostel_10,Thu,20,153.87
Hostel_11,Thu,20,160.96
Hostel_12,Thu,20,116.16
Hostel_13,Thu,20,130.53
Hostel_14,Thu,20,247.6
Dept_1,Thu,20,68.35
Dept_2,Thu,20,48.46
Dept_3,Thu,20,57.6
Dept_4,Thu,20,37.4
Dept_5,Thu,20,42.71
Dept_6,Thu,20,48.71
Dept_7,Thu,20,36.76
Dept_8,Thu,20,53.01
Dept_9,Thu,20,50.93
Dept_10,Thu,20,50.03
Dept_11,Thu,20,25.3
Dept_12,Thu,20,43.73
Dept_13,Thu,20,58.21
Dept_14,Thu,20,51.36
Dept_15,Thu,20,36.67
Dept_16,Thu,20,72.64
Dept_17,Thu,20,35.46
Dept_18,Thu,20,61.79
Dept_19,Thu,20,29.83
Dept_20,Thu,20,43.65
Dept_21,Thu,20,63.8
Dept_22,Thu,20,71.59
Dept_23,Thu,20,30.93
Library,Thu,20,133.52
Lecture_Hall_1,Thu,20,22.19
Lecture_Hall_2,Thu,20,30.55
MAC,Thu,20,107.36
SAC,Thu,20,140.87
Gym,Thu,20,84.77
Sports_Facility,Thu,20,67.9
Residencies,Thu,20,253.29
Extras,Thu,20,42.75
Hostel_1,Thu,21,113.21
Hostel_2,Thu,21,247.12
Hostel_3,Thu,21,219.03
Hostel_4,Thu,21,270.01
Hostel_5,Thu,21,228.48
Hostel_6,Thu,21,140.06
Hostel_7,Thu,21,124.84
Hostel_8,Thu,21,219.46
Hostel_9,Thu,21,154.61
Hostel_10,Thu,21,142.74
Hostel_11,Thu,21,152.27
