Student_ID,Course,Total_Classes,Classes_Attended,Attendance_Percentage
165,G,120,102,85.0
166,A,120,90,75.0
166,B,120,90,75.0
166,C,120,115,95.83
166,D,120,110,91.67
166,E,120,100,83.33
166,F,120,75,62.5
166,G,120,84,70.0
167,A,120,85,70.83
167,B,120,97,80.83
167,C,120,112,93.33
167,D,120,112,93.33
167,E,120,103,85.83
167,F,120,81,67.5
167,G,120,96,80.0
168,A,120,78,65.0
168,B,120,91,75.83
168,C,120,114,95.0
168,D,120,116,96.67
168,E,120,105,87.5
168,F,120,77,64.17
168,G,120,94,78.33
169,A,120,74,61.67
169,B,120,97,80.83
169,C,120,112,93.33
169,D,120,113,94.17
169,E,120,105,87.5
169,F,120,81,67.5
169,G,120,97,80.83
170,A,120,82,68.33
170,B,120,93,77.5
170,C,120,111,92.5
170,D,120,114,95.0
170,E,120,104,86.67
170,F,120,72,60.0
170,G,120,95,79.17
171,A,120,87,72.5
171,B,120,97,80.83
171,C,120,116,96.67
171,D,120,111,92.5
171,E,120,98,81.67
171,F,120,83,69.17
171,G,120,101,84.17
172,A,120,75,62.5
172,B,120,98,81.67
172,C,120,112,93.33
172,D,120,110,91.67
172,E,120,95,79.17
172,F,120,76,63.33
172,G,120,96,80.0
173,A,120,79,65.83
173,B,120,97,80.83
173,C,120,115,95.83
173,D,120,116,96.67
173,E,120,101,84.17
173,F,120,81,67.5
173,G,120,100,83.33
174,A,120,78,65.0
174,B,120,96,80.0
174,C,120,114,95.0
174,D,120,112,93.33
174,E,120,98,81.67
174,F,120,77,64.17
174,G,120,99,82.5
175,A,120,80,66.67
175,B,120,98,81.67
175,C,120,113,94.17
175,D,120,107,89.17
175,E,120,103,85.83
175,F,120,83,69.17
175,G,120,94,78.33
176,A,120,78,65.0
176,B,120,99,82.5
176,C,120,113,94.17
176,D,120,112,93.33
176,E,120,107,89.17
176,F,120,77,64.17
176,G,120,92,76.67
177,A,120,82,68.33
177,B,120,98,81.67
177,C,120,109,90.83
177,D,120,113,94.17
177,E,120,101,84.17
177,F,120,79,65.83
177,G,120,95,79.17
178,A,120,82,68.33
178,B,120,100,83.33
178,C,120,107,89.17
178,D,120,108,90.0
178,E,120,108,90.0
178,F,120,85,70.83
178,G,120,92,76.67
179,A,120,78,65.0
179,B,120,94,78.33
179,C,120,117,97.5
179,D,120,110,91.67
179,E,120,106,88.33
179,F,120,74,61.67
179,G,120,98,81.67
180,A,120,80,66.67
180,B,120,95,79.17
180,C,120,112,93.33
180,D,120,113,94.17
180,E,120,105,87.5
180,F,120,85,70.83
180,G,120,92,76.67
181,A,120,72,60.0
181,B,120,99,82.5
181,C,120,116,96.67
181,D,120,117,97.5
181,E,120,102,85.0
181,F,120,65,54.17
181,G,120,90,75.0
182,A,120,75,62.5
182,B,120,98,81.67
182,C,120,112,93.33
182,D,120,106,88.33
182,E,120,99,82.5
182,F,120,83,69.17
182,G,120,87,72.5
183,A,120,75,62.5
183,B,120,95,79.17
183,C,120,113,94.17
183,D,120,114,95.0
183,E,120,98,81.67
183,F,120,83,69.17
183,G,120,100,83.33
184,A,120,76,63.33
184,B,120,100,83.33
184,C,120,115,95.83
184,D,120,115,95.83
184,E,120,100,83.33
184,F,120,77,64.17
184,G,120,101,84.17
185,A,120,77,64.17
185,B,120,85,70.83
185,C,120,117,97.5
185,D,120,112,93.33
185,E,120,104,86.67
185,F,120,79,65.83
185,G,120,104,86.67
186,A,120,79,65.83
186,B,120,96,80.0
186,C,120,110,91.67
186,D,120,113,94.17
186,E,120,102,85.0
186,F,120,75,62.5
186,G,120,94,78.33
187,A,120,82,68.33
187,B,120,100,83.33
187,C,120,113,94.17
187,D,120,109,90.83
187,E,120,99,82.5
187,F,120,75,62.5
187,G,120,92,76.67
188,A,120,72,60.0
188,B,120,91,75.83
188,C,120,114,95.0
188,D,120,116,96.67
188,E,120,96,80.0
188,F,120,81,67.5
188,G,120,93,77.5
189,A,120,75,62.5
189,B,120,96,80.0
189,C,120,109,90.83
189,D,120,111,92.5
189,E,120,96,80.0
189,F,120,81,67.5
189,G,120,97,80.83
190,A,120,79,65.83
190,B,120,97,80.83
190,C,120,109,90.83
190,D,120,112,93.33
190,E,120,99,82.5
190,F,120,77,64.17
190,G,120,95,79.17
191,A,120,85,70.83
191,B,120,98,81.67
191,C,120,116,96.67
191,D,120,108,90.0
191,E,120,102,85.0
191,F,120,79,65.83
191,G,120,99,82.5
192,A,120,75,62.5
192,B,120,90,75.0
192,C,120,116,96.67
192,D,120,113,94.17
192,E,120,100,83.33
192,F,120,76,63.33
192,G,120,97,80.83
193,A,120,78,65.0
193,B,120,98,81.67
193,C,120,116,96.67
193,D,120,113,94.17
193,E,120,103,85.83
193,F,120,78,65.0
193,G,120,94,78.33
194,A,120,89,74.17
194,B,120,88,73.33
194,C,120,112,93.33
194,D,120,115,95.83
194,E,120,102,85.0
194,F,120,70,58.33
194,G,120,102,85.0
195,A,120,75,62.5
195,B,120,93,77.5
195,C,120,112,93.33
195,D,120,110,91.67
195,E,120,98,81.67
195,F,120,74,61.67
195,G,120,96,80.0
196,A,120,83,69.17
196,B,120,99,82.5
196,C,120,114,95.0
196,D,120,111,92.5
196,E,120,107,89.17
196,F,120,78,65.0
196,G,120,91,75.83
197,A,120,74,61.67
197,B,120,98,81.67
197,C,120,111,92.5
197,D,120,111,92.5
197,E,120,106,88.33
197,F,120,75,62.5
197,G,120,94,78.33
198,A,120,79,65.83
198,B,120,99,82.5
198,C,120,114,95.0
198,D,120,114,95.0
198,E,120,104,86.67
198,F,120,85,70.83
198,G,120,84,70.0
199,A,120,83,69.17
199,B,120,95,79.17
199,C,120,117,97.5
199,D,120,111,92.5
199,E,120,107,89.17
199,F,120,80,66.67
199,G,120,96,80.0
200,A,120,75,62.5
200,B,120,97,80.83
200,C,120,110,91.67
200,D,120,107,89.17
200,E,120,99,82.5
200,F,120,80,66.67
200,G,120,89,74.17
201,A,120,78,65.0
201,B,120,101,84.17
201,C,120,111,92.5
201,D,120,114,95.0
201,E,120,104,86.67
201,F,120,73,60.83
201,G,120,91,75.83
202,A,120,72,60.0
202,B,120,89,74.17
202,C,120,115,95.83
202,D,120,111,92.5
202,E,120,99,82.5
202,F,120,72,60.0
202,G,120,89,74.17
203,A,120,77,64.17
203,B,120,97,80.83
203,C,120,111,92.5
203,D,120,114,95.0
203,E,120,101,84.17
203,F,120,60,50.0
203,G,120,91,75.83
204,A,120,80,66.67
204,B,120,97,80.83
204,C,120,113,94.17
204,D,120,110,91.67
204,E,120,97,80.83
204,F,120,65,54.17
204,G,120,95,79.17
205,A,120,65,54.17
205,B,120,100,83.33
205,C,120,115,95.83
205,D,120,111,92.5
205,E,120,103,85.83
205,F,120,77,64.17
205,G,120,83,69.17
206,A,120,75,62.5
206,B,120,95,79.17
206,C,120,113,94.17
206,D,120,111,92.5
206,E,120,98,81.67
206,F,120,85,70.83
206,G,120,102,85.0
207,A,120,87,72.5
207,B,120,93,77.5
207,C,120,118,98.33
207,D,120,108,90.0
207,E,120,100,83.33
207,F,120,86,71.67
207,G,120,97,80.83
208,A,120,76,63.33
208,B,120,99,82.5
208,C,120,109,90.83
208,D,120,111,92.5
208,E,120,106,88.33
208,F,120,78,65.0
208,G,120,94,78.33
209,A,120,65,54.17
209,B,120,97,80.83
209,C,120,115,95.83
209,D,120,116,96.67
209,E,120,100,83.33
209,F,120,76,63.33
209,G,120,99,82.5
210,A,120,74,61.67
210,B,120,90,75.0
210,C,120,115,95.83
210,D,120,115,95.83
210,E,120,99,82.5
210,F,120,72,60.0
210,G,120,94,78.33
211,A,120,74,61.67
211,B,120,95,79.17
211,C,120,114,95.0
211,D,120,113,94.17
211,E,120,102,85.0
211,F,120,78,65.0
211,G,120,102,85.0
212,A,120,77,64.17
212,B,120,101,84.17
212,C,120,118,98.33
212,D,120,108,90.0
212,E,120,94,78.33
212,F,120,72,60.0
212,G,120,99,82.5
213,A,120,75,62.5
213,B,120,94,78.33
213,C,120,113,94.17
213,D,120,110,91.67
213,E,120,97,80.83
213,F,120,87,72.5
213,G,120,96,80.0
214,A,120,74,61.67
214,B,120,85,70.83
214,C,120,114,95.0
214,D,120,110,91.67
214,E,120,99,82.5
214,F,120,72,60.0
214,G,120,91,75.83
215,A,120,83,69.17
215,B,120,101,84.17
215,C,120,117,97.5
215,D,120,110,91.67
215,E,120,104,86.67
215,F,120,78,65.0
215,G,120,101,84.17
216,A,120,79,65.83
216,B,120,101,84.17
216,C,120,110,91.67
216,D,120,112,93.33
216,E,120,101,84.17
216,F,120,76,63.33
216,G,120,94,78.33
217,A,120,76,63.33
217,B,120,98,81.67
217,C,120,116,96.67
217,D,120,110,91.67
217,E,120,104,86.67
217,F,120,86,71.67
217,G,120,94,78.33
218,A,120,79,65.83
218,B,120,95,79.17
218,C,120,115,95.83
218,D,120,113,94.17
218,E,120,102,85.0
218,F,120,83,69.17
218,G,120,101,84.17
219,A,120,82,68.33
219,B,120,98,81.67
219,C,120,113,94.17
219,D,120,110,91.67
219,E,120,101,84.17
219,F,120,85,70.83
219,G,120,88,73.33
220,A,120,85,70.83
220,B,120,96,80.0
220,C,120,110,91.67
220,D,120,109,90.83
220,E,120,102,85.0
220,F,120,75,62.5
220,G,120,92,76.67
221,A,120,84,70.0
221,B,120,104,86.67
221,C,120,116,96.67
221,D,120,113,94.17
221,E,120,99,82.5
221,F,120,78,65.0
221,G,120,95,79.17
222,A,120,85,70.83
222,B,120,99,82.5
222,C,120,114,95.0
222,D,120,113,94.17
222,E,120,99,82.5
222,F,120,80,66.67
222,G,120,98,81.67
223,A,120,84,70.0
223,B,120,96,80.0
223,C,120,116,96.67
223,D,120,111,92.5
223,E,120,98,81.67
223,F,120,75,62.5
223,G,120,99,82.5
224,A,120,79,65.83
224,B,120,97,80.83
224,C,120,115,95.83
224,D,120,112,93.33
224,E,120,104,86.67
224,F,120,73,60.83
224,G,120,90,75.0
225,A,120,84,70.0
225,B,120,90,75.0
225,C,120,111,92.5
225,D,120,104,86.67
225,E,120,104,86.67
225,F,120,83,69.17
225,G,120,93,77.5
226,A,120,77,64.17
226,B,120,100,83.33
226,C,120,112,93.33
226,D,120,110,91.67
226,E,120,107,89.17
226,F,120,80,66.67
226,G,120,94,78.33
227,A,120,84,70.0
227,B,120,100,83.33
227,C,120,112,93.33
227,D,120,106,88.33
227,E,120,105,87.5
227,F,120,75,62.5
227,G,120,93,77.5
228,A,120,85,70.83
228,B,120,101,84.17
228,C,120,114,95.0
228,D,120,113,94.17
228,E,120,103,85.83
228,F,120,76,63.33
228,G,120,107,89.17
229,A,120,72,60.0
229,B,120,109,90.83
229,C,120,114,95.0
229,D,120,114,95.0
229,E,120,101,84.17
229,F,120,76,63.33
229,G,120,96,80.0
230,A,120,70,58.33
230,B,120,97,80.83
230,C,120,117,97.5
230,D,120,115,95.83
230,E,120,100,83.33
230,F,120,71,59.17
230,G,120,92,76.67
231,A,120,82,68.33
231,B,120,97,80.83
231,C,120,115,95.83
231,D,120,109,90.83
231,E,120,106,88.33
231,F,120,84,70.0
231,G,120,98,81.67
232,A,120,72,60.0
232,B,120,99,82.5
232,C,120,118,98.33
232,D,120,110,91.67
232,E,120,106,88.33
232,F,120,76,63.33
232,G,120,98,81.67
233,A,120,80,66.67
233,B,120,94,78.33
233,C,120,114,95.0
233,D,120,113,94.17
233,E,120,101,84.17
233,F,120,83,69.17
233,G,120,93,77.5
234,A,120,82,68.33
234,B,120,90,75.0
234,C,120,116,96.67
234,D,120,115,95.83
234,E,120,97,80.83
234,F,120,85,70.83
234,G,120,101,84.17
235,A,120,70,58.33
235,B,120,86,71.67
235,C,120,109,90.83
235,D,120,112,93.33
235,E,120,94,78.33
235,F,120,87,72.5
235,G,120,100,83.33
236,A,120,75,62.5
236,B,120,102,85.0
236,C,120,115,95.83
236,D,120,113,94.17
236,E,120,99,82.5
236,F,120,88,73.33
236,G,120,99,82.5
237,A,120,73,60.83
237,B,120,90,75.0
237,C,120,116,96.67
237,D,120,110,91.67
237,E,120,102,85.0
237,F,120,86,71.67
237,G,120,100,83.33
238,A,120,73,60.83
238,B,120,104,86.67
238,C,120,117,97.5
238,D,120,115,95.83
238,E,120,102,85.0
238,F,120,62,51.67
238,G,120,101,84.17
239,A,120,82,68.33
239,B,120,94,78.33
239,C,120,115,95.83
239,D,120,111,92.5
239,E,120,105,87.5
239,F,120,73,60.83
239,G,120,94,78.33
240,A,120,71,59.17
240,B,120,91,75.83
240,C,120,115,95.83
240,D,120,107,89.17
240,E,120,105,87.5
240,F,120,75,62.5
240,G,120,95,79.17
241,A,120,75,62.5
241,B,120,94,78.33
241,C,120,115,95.83
241,D,120,115,95.83
241,E,120,101,84.17
241,F,120,83,69.17
241,G,120,93,77.5
242,A,120,85,70.83
242,B,120,96,80.0
242,C,120,114,95.0
242,D,120,113,94.17
242,E,120,100,83.33
242,F,120,71,59.17
242,G,120,95,79.17
243,A,120,75,62.5
243,B,120,95,79.17
243,C,120,115,95.83
243,D,120,112,93.33
243,E,120,101,84.17
243,F,120,83,69.17
243,G,120,94,78.33
244,A,120,80,66.67
244,B,120,92,76.67
244,C,120,113,94.17
244,D,120,116,96.67
244,E,120,96,80.0
244,F,120,74,61.67
244,G,120,93,77.5
245,A,120,82,68.33
245,B,120,101,84.17
245,C,120,112,93.33
245,D,120,117,97.5
245,E,120,102,85.0
245,F,120,74,61.67
245,G,120,99,82.5
246,A,120,76,63.33
246,B,120,93,77.5
246,C,120,117,97.5
246,D,120,116,96.67
246,E,120,102,85.0
246,F,120,83,69.17
246,G,120,100,83.33
247,A,120,86,71.67
247,B,120,102,85.0
247,C,120,115,95.83
247,D,120,109,90.83
247,E,120,99,82.5
247,F,120,76,63.33
247,G,120,93,77.5
248,A,120,69,57.5
248,B,120,94,78.33
248,C,120,114,95.0
248,D,120,116,96.67
248,E,120,100,83.33
248,F,120,69,57.5
248,G,120,97,80.83
249,A,120,74,61.67
249,B,120,92,76.67
249,C,120,114,95.0
249,D,120,107,89.17
249,E,120,110,91.67
249,F,120,83,69.17
249,G,120,99,82.5
250,A,120,79,65.83
250,B,120,85,70.83
250,C,120,114,95.0
250,D,120,108,90.0
250,E,120,102,85.0
250,F,120,77,64.17
250,G,120,95,79.17
251,A,120,86,71.67
251,B,120,101,84.17
251,C,120,118,98.33
251,D,120,114,95.0
251,E,120,98,81.67
251,F,120,78,65.0
251,G,120,101,84.17
252,A,120,75,62.5
252,B,120,93,77.5
252,C,120,112,93.33
252,D,120,110,91.67
252,E,120,98,81.67
252,F,120,77,64.17
252,G,120,103,85.83
253,A,120,80,66.67
253,B,120,95,79.17
253,C,120,116,96.67
253,D,120,111,92.5
253,E,120,101,84.17
253,F,120,73,60.83
253,G,120,95,79.17
254,A,120,79,65.83
254,B,120,92,76.67
254,C,120,113,94.17
254,D,120,112,93.33
254,E,120,106,88.33
254,F,120,81,67.5
254,G,120,96,80.0
255,A,120,81,67.5
255,B,120,100,83.33
255,C,120,114,95.0
255,D,120,105,87.5
255,E,120,102,85.0
255,F,120,81,67.5
255,G,120,91,75.83
256,A,120,80,66.67
256,B,120,97,80.83
256,C,120,111,92.5
256,D,120,111,92.5
256,E,120,105,87.5
256,F,120,70,58.33
256,G,120,99,82.5
257,A,120,68,56.67
257,B,120,102,85.0
257,C,120,115,95.83
257,D,120,110,91.67
257,E,120,95,79.17
257,F,120,74,61.67
257,G,120,95,79.17
258,A,120,76,63.33
258,B,120,92,76.67
258,C,120,113,94.17
258,D,120,108,90.0
258,E,120,101,84.17
258,F,120,81,67.5
258,G,120,97,80.83
259,A,120,80,66.67
259,B,120,98,81.67
259,C,120,114,95.0
259,D,120,115,95.83
259,E,120,104,86.67
259,F,120,72,60.0
259,G,120,93,77.5
260,A,120,85,70.83
260,B,120,93,77.5
260,C,120,112,93.33
260,D,120,111,92.5
260,E,120,91,75.83
260,F,120,74,61.67
260,G,120,99,82.5
261,A,120,79,65.83
261,B,120,100,83.33
261,C,120,113,94.17
261,D,120,116,96.67
261,E,120,104,86.67
261,F,120,77,64.17
261,G,120,91,75.83
262,A,120,77,64.17
262,B,120,101,84.17
262,C,120,117,97.5
262,D,120,113,94.17
262,E,120,98,81.67
262,F,120,77,64.17
262,G,120,92,76.67
263,A,120,78,65.0
263,B,120,96,80.0
263,C,120,112,93.33
263,D,120,116,96.67
263,E,120,107,89.17
263,F,120,71,59.17
263,G,120,88,73.33
264,A,120,74,61.67
264,B,120,96,80.0
264,C,120,112,93.33
264,D,120,108,90.0
264,E,120,103,85.83
264,F,120,76,63.33
264,G,120,96,80.0
265,A,120,78,65.0
265,B,120,101,84.17
265,C,120,114,95.0
265,D,120,111,92.5
265,E,120,89,74.17
265,F,120,84,70.0
265,G,120,94,78.33
266,A,120,87,72.5
266,B,120,98,81.67
266,C,120,115,95.83
266,D,120,113,94.17
266,E,120,102,85.0
266,F,120,80,66.67
266,G,120,94,78.33
267,A,120,75,62.5
267,B,120,102,85.0
267,C,120,113,94.17
267,D,120,108,90.0
267,E,120,107,89.17
267,F,120,73,60.83
267,G,120,103,85.83
268,A,120,71,59.17
268,B,120,98,81.67
268,C,120,112,93.33
268,D,120,113,94.17
268,E,120,99,82.5
268,F,120,83,69.17
268,G,120,97,80.83
269,A,120,81,67.5
269,B,120,92,76.67
269,C,120,115,95.83
269,D,120,110,91.67
269,E,120,104,86.67
269,F,120,77,64.17
269,G,120,92,76.67
270,A,120,83,69.17
270,B,120,94,78.33
270,C,120,112,93.33
270,D,120,113,94.17
270,E,120,101,84.17
270,F,120,80,66.67
270,G,120,100,83.33
271,A,120,83,69.17
271,B,120,98,81.67
271,C,120,113,94.17
271,D,120,110,91.67
271,E,120,101,84.17
271,F,120,83,69.17
271,G,120,105,87.5
272,A,120,76,63.33
272,B,120,94,78.33
272,C,120,116,96.67
272,D,120,106,88.33
272,E,120,104,86.67
272,F,120,76,63.33
272,G,120,99,82.5
273,A,120,80,66.67
273,B,120,92,76.67
273,C,120,115,95.83
273,D,120,112,93.33
273,E,120,97,80.83
273,F,120,74,61.67
273,G,120,101,84.17
274,A,120,76,63.33
274,B,120,90,75.0
274,C,120,113,94.17
274,D,120,112,93.33
274,E,120,104,86.67
274,F,120,75,62.5
274,G,120,88,73.33
275,A,120,78,65.0
275,B,120,91,75.83
275,C,120,115,95.83
275,D,120,112,93.33
275,E,120,101,84.17
275,F,120,74,61.67
275,G,120,96,80.0
276,A,120,78,65.0
276,B,120,86,71.67
276,C,120,116,96.67
276,D,120,111,92.5
276,E,120,101,84.17
276,F,120,80,66.67
276,G,120,101,84.17
277,A,120,79,65.83
277,B,120,91,75.83
277,C,120,116,96.67
277,D,120,115,95.83
277,E,120,110,91.67
277,F,120,70,58.33
277,G,120,96,80.0
278,A,120,76,63.33
278,B,120,92,76.67
278,C,120,108,90.0
278,D,120,117,97.5
278,E,120,94,78.33
278,F,120,69,57.5
278,G,120,96,80.0
279,A,120,75,62.5
279,B,120,94,78.33
279,C,120,111,92.5
279,D,120,108,90.0
279,E,120,103,85.83
279,F,120,82,68.33
279,G,120,96,80.0
280,A,120,79,65.83
280,B,120,96,80.0
280,C,120,117,97.5
280,D,120,117,97.5
280,E,120,107,89.17
280,F,120,82,68.33
280,G,120,98,81.67
281,A,120,78,65.0
281,B,120,96,80.0
281,C,120,112,93.33
281,D,120,112,93.33
281,E,120,106,88.33
281,F,120,78,65.0
281,G,120,102,85.0
282,A,120,75,62.5
282,B,120,102,85.0
282,C,120,116,96.67
282,D,120,113,94.17
282,E,120,100,83.33
282,F,120,84,70.0
282,G,120,93,77.5
283,A,120,76,63.33
283,B,120,96,80.0
283,C,120,109,90.83
283,D,120,110,91.67
283,E,120,108,90.0
283,F,120,74,61.67
283,G,120,98,81.67
284,A,120,85,70.83
284,B,120,96,80.0
284,C,120,114,95.0
284,D,120,111,92.5
284,E,120,106,88.33
284,F,120,88,73.33
284,G,120,92,76.67
285,A,120,69,57.5
285,B,120,101,84.17
285,C,120,116,96.67
285,D,120,113,94.17
285,E,120,105,87.5
285,F,120,80,66.67
285,G,120,97,80.83
286,A,120,79,65.83
286,B,120,97,80.83
286,C,120,115,95.83
286,D,120,114,95.0
286,E,120,105,87.5
286,F,120,78,65.0
286,G,120,99,82.5
287,A,120,84,70.0
287,B,120,94,78.33
287,C,120,114,95.0
287,D,120,108,90.0
287,E,120,103,85.83
287,F,120,73,60.83
287,G,120,97,80.83
288,A,120,72,60.0
288,B,120,100,83.33
288,C,120,116,96.67
288,D,120,114,95.0
288,E,120,103,85.83
288,F,120,73,60.83
288,G,120,91,75.83
289,A,120,75,62.5
289,B,120,94,78.33
289,C,120,114,95.0
289,D,120,108,90.0
289,E,120,100,83.33
289,F,120,75,62.5
289,G,120,92,76.67
290,A,120,79,65.83
290,B,120,95,79.17
290,C,120,118,98.33
290,D,120,110,91.67
290,E,120,95,79.17
290,F,120,74,61.67
290,G,120,103,85.83
291,A,120,65,54.17
291,B,120,95,79.17
291,C,120,117,97.5
291,D,120,108,90.0
291,E,120,93,77.5
291,F,120,73,60.83
291,G,120,89,74.17
292,A,120,78,65.0
292,B,120,100,83.33
292,C,120,115,95.83
292,D,120,108,90.0
292,E,120,97,80.83
292,F,120,75,62.5
292,G,120,102,85.0
293,A,120,73,60.83
293,B,120,94,78.33
293,C,120,114,95.0
293,D,120,107,89.17
293,E,120,97,80.83
293,F,120,82,68.33
293,G,120,92,76.67
294,A,120,77,64.17
294,B,120,101,84.17
294,C,120,117,97.5
294,D,120,113,94.17
294,E,120,105,87.5
294,F,120,79,65.83
294,G,120,96,80.0
295,A,120,86,71.67
295,B,120,85,70.83
295,C,120,112,93.33
295,D,120,110,91.67
295,E,120,100,83.33
295,F,120,79,65.83
295,G,120,85,70.83
296,A,120,78,65.0
296,B,120,95,79.17
296,C,120,115,95.83
296,D,120,114,95.0
296,E,120,105,87.5
296,F,120,81,67.5
296,G,120,98,81.67
297,A,120,73,60.83
297,B,120,107,89.17
297,C,120,114,95.0
297,D,120,117,97.5
297,E,120,95,79.17
297,F,120,74,61.67
297,G,120,92,76.67
298,A,120,79,65.83
298,B,120,100,83.33
298,C,120,115,95.83
298,D,120,111,92.5
298,E,120,106,88.33
298,F,120,89,74.17
298,G,120,95,79.17
299,A,120,78,65.0
299,B,120,98,81.67
299,C,120,113,94.17
299,D,120,110,91.67
299,E,120,101,84.17
299,F,120,76,63.33
299,G,120,97,80.83
300,A,120,81,67.5
300,B,120,102,85.0
300,C,120,113,94.17
300,D,120,113,94.17
300,E,120,106,88.33
300,F,120,78,65.0
300,G,120,90,75.0
301,A,120,78,65.0
301,B,120,97,80.83
301,C,120,113,94.17
301,D,120,113,94.17
301,E,120,102,85.0
301,F,120,73,60.83
301,G,120,104,86.67
302,A,120,69,57.5
302,B,120,95,79.17
302,C,120,114,95.0
302,D,120,111,92.5
302,E,120,101,84.17
302,F,120,83,69.17
302,G,120,97,80.83
303,A,120,77,64.17
303,B,120,91,75.83
303,C,120,118,98.33
303,D,120,109,90.83
303,E,120,100,83.33
303,F,120,76,63.33
303,G,120,94,78.33
304,A,120,75,62.5
304,B,120,95,79.17
304,C,120,117,97.5
304,D,120,116,96.67
304,E,120,98,81.67
304,F,120,87,72.5
304,G,120,99,82.5
305,A,120,71,59.17
305,B,120,94,78.33
305,C,120,112,93.33
305,D,120,113,94.17
305,E,120,110,91.67
305,F,120,75,62.5
305,G,120,100,83.33
306,A,120,77,64.17
306,B,120,97,80.83
306,C,120,118,98.33
306,D,120,109,90.83
306,E,120,98,81.67
306,F,120,79,65.83
306,G,120,91,75.83
307,A,120,91,75.83
307,B,120,96,80.0
307,C,120,116,96.67
307,D,120,107,89.17
307,E,120,100,83.33
307,F,120,79,65.83
307,G,120,96,80.0
308,A,120,78,65.0
308,B,120,97,80.83
308,C,120,115,95.83
308,D,120,113,94.17
308,E,120,102,85.0
308,F,120,75,62.5
308,G,120,99,82.5
309,A,120,84,70.0
309,B,120,98,81.67
309,C,120,114,95.0
309,D,120,116,96.67
309,E,120,102,85.0
309,F,120,81,67.5
309,G,120,101,84.17
310,A,120,79,65.83
310,B,120,94,78.33
310,C,120,114,95.0
310,D,120,114,95.0
310,E,120,103,85.83
310,F,120,68,56.67
310,G,120,99,82.5
311,A,120,74,61.67
311,B,120,87,72.5
311,C,120,116,96.67
311,D,120,110,91.67
311,E,120,107,89.17
311,F,120,73,60.83
311,G,120,95,79.17
312,A,120,82,68.33
312,B,120,98,81.67
312,C,120,112,93.33
312,D,120,110,91.67
312,E,120,106,88.33
312,F,120,82,68.33
312,G,120,97,80.83
313,A,120,72,60.0
313,B,120,91,75.83
313,C,120,114,95.0
313,D,120,106,88.33
313,E,120,104,86.67
313,F,120,76,63.33
313,G,120,95,79.17
314,A,120,82,68.33
314,B,120,97,80.83
314,C,120,116,96.67
314,D,120,112,93.33
314,E,120,95,79.17
314,F,120,85,70.83
314,G,120,99,82.5
315,A,120,78,65.0
315,B,120,93,77.5
315,C,120,113,94.17
315,D,120,115,95.83
315,E,120,100,83.33
315,F,120,81,67.5
315,G,120,97,80.83
316,A,120,81,67.5
316,B,120,90,75.0
316,C,120,116,96.67
316,D,120,112,93.33
316,E,120,89,74.17
316,F,120,77,64.17
316,G,120,94,78.33
317,A,120,76,63.33
317,B,120,98,81.67
317,C,120,114,95.0
317,D,120,105,87.5
317,E,120,98,81.67
317,F,120,86,71.67
317,G,120,95,79.17
318,A,120,80,66.67
318,B,120,101,84.17
318,C,120,113,94.17
318,D,120,111,92.5
318,E,120,99,82.5
318,F,120,73,60.83
318,G,120,95,79.17
319,A,120,78,65.0
319,B,120,94,78.33
319,C,120,116,96.67
319,D,120,106,88.33
319,E,120,99,82.5
319,F,120,75,62.5
319,G,120,99,82.5
320,A,120,74,61.67
320,B,120,91,75.83
320,C,120,113,94.17
320,D,120,115,95.83
320,E,120,104,86.67
320,F,120,85,70.83
320,G,120,97,80.83
321,A,120,78,65.0
321,B,120,94,78.33
321,C,120,112,93.33
321,D,120,115,95.83
321,E,120,104,86.67
321,F,120,76,63.33
321,G,120,93,77.5
322,A,120,83,69.17
322,B,120,99,82.5
322,C,120,109,90.83
322,D,120,114,95.0
322,E,120,106,88.33
322,F,120,80,66.67
322,G,120,95,79.17
323,A,120,81,67.5
323,B,120,103,85.83
323,C,120,113,94.17
323,D,120,112,93.33
323,E,120,107,89.17
323,F,120,86,71.67
323,G,120,97,80.83
324,A,120,85,70.83
324,B,120,99,82.5
324,C,120,110,91.67
324,D,120,116,96.67
